Date,Store,Product_Item,Quantity,Sales,Promotion,Holiday
2025-05-22,Electronic City,Rice 5kg,228,79800,Yes,No
2025-05-22,Electronic City,Biscuits,137,3425,No,No
2025-05-22,Indiranagar,Cooking Oil,206,37080,Yes,No
2025-05-22,Indiranagar,Curd,131,4585,No,No
2025-05-22,Indiranagar,Bread,93,3720,Yes,No
2025-05-22,Indiranagar,Paneer,190,20900,No,No
2025-05-22,Indiranagar,Banana,55,2750,No,No
2025-05-22,Indiranagar,Soap,156,7020,No,No
2025-05-22,Indiranagar,Shampoo,186,48360,No,No
2025-05-22,Indiranagar,Onion,101,3030,No,No
2025-05-22,Indiranagar,Chocolate,89,2670,No,No
2025-05-22,Indiranagar,Juice,177,10620,No,No
2025-05-22,Indiranagar,Soft Drink,104,4680,Yes,No
2025-05-22,Whitefield,Biscuits,40,1000,No,No
2025-05-22,Whitefield,Banana,70,3500,Yes,No
2025-05-22,Whitefield,Paneer,61,6710,Yes,No
2025-05-22,Whitefield,Chocolate,32,960,No,No
2025-05-22,Whitefield,Baby Wash,83,14940,No,No
2025-05-22,Whitefield,Rice 5kg,141,49350,No,No
2025-05-22,Whitefield,Maggi,181,3258,No,No
2025-05-22,Whitefield,Onion,27,810,No,No
2025-05-22,Whitefield,Milk 1L,61,3355,Yes,No
2025-05-22,Whitefield,Bread,250,10000,Yes,No
2025-05-22,Whitefield,Tomato,163,5705,Yes,No
2025-05-22,Whitefield,Tea Powder,20,2800,No,No
2025-05-22,Whitefield,Juice,99,5940,No,No
2025-05-22,Whitefield,Curd,186,6510,No,No
2025-05-22,Whitefield,Chips,256,5120,Yes,No
2025-05-22,Whitefield,Apple,193,27020,No,No
2025-05-22,Marathahalli,Soap,154,6930,No,No
2025-05-22,Marathahalli,Onion,102,3060,No,No
2025-05-22,Marathahalli,Toothpaste,142,13490,No,No
2025-05-22,Marathahalli,Curd,174,6090,No,No
2025-05-22,Marathahalli,Apple,190,26600,No,No
2025-05-22,Marathahalli,Tomato,146,5110,Yes,No
2025-05-22,Marathahalli,Chips,86,1720,No,No
2025-05-22,Marathahalli,Paneer,112,12320,No,No
2025-05-22,Marathahalli,Tea Powder,96,13440,No,No
2025-05-22,Marathahalli,Coffee,169,47320,No,No
2025-05-22,Marathahalli,Banana,248,12400,Yes,No
2025-05-22,Marathahalli,Detergent,142,29820,No,No
2025-05-22,Marathahalli,Bread,80,3200,No,No
2025-05-22,Marathahalli,Milk 1L,89,4895,No,No
2025-05-22,Jayanagar,Tomato,124,4340,No,No
2025-05-22,Jayanagar,Baby Wash,168,30240,No,No
2025-05-22,Jayanagar,Juice,89,5340,No,No
2025-05-22,Jayanagar,Maggi,106,1908,No,No
2025-05-22,Jayanagar,Toothpaste,43,4085,No,No
2025-05-22,Jayanagar,Coffee,236,66080,Yes,No
2025-05-22,Jayanagar,Onion,87,2610,Yes,No
2025-05-22,Jayanagar,Curd,55,1925,No,No
2025-05-22,Jayanagar,Chocolate,130,3900,No,No
2025-05-22,Jayanagar,Apple,91,12740,Yes,No
2025-05-22,Jayanagar,Face Wash,226,49720,Yes,No
2025-05-22,Jayanagar,Chicken 1kg,84,21840,No,No
2025-05-23,BTM-2,Shampoo,104,27040,No,No
2025-05-23,BTM-2,Tea Powder,35,4900,No,No
2025-05-23,BTM-2,Eggs Pack,24,2160,No,No
2025-05-23,BTM-2,Coffee,24,6720,No,No
2025-05-23,BTM-2,Ice Cream,35,4200,No,No
2025-05-23,BTM-2,Biscuits,60,1500,No,No
2025-05-23,BTM-2,Apple,187,26180,No,No
2025-05-23,BTM-2,Juice,117,7020,No,No
2025-05-23,BTM-2,Tomato,29,1015,Yes,No
2025-05-23,BTM-2,Detergent,172,36120,Yes,No
2025-05-23,Koramangala,Butter,140,13300,No,No
2025-05-23,Koramangala,Cheese,114,17100,Yes,No
2025-05-23,Koramangala,Coffee,57,15960,No,No
2025-05-23,Koramangala,Tomato,174,6090,Yes,No
2025-05-23,Koramangala,Detergent,37,7770,No,No
2025-05-23,Koramangala,Biscuits,26,650,No,No
2025-05-23,Koramangala,Banana,200,10000,No,No
2025-05-23,Koramangala,Cooking Oil,201,36180,Yes,No
2025-05-23,Koramangala,Eggs Pack,81,7290,No,No
2025-05-23,Koramangala,Chips,83,1660,Yes,No
2025-05-23,Koramangala,Face Wash,191,42020,No,No
2025-05-23,Koramangala,Milk 1L,159,8745,No,No
2025-05-23,Koramangala,Ice Cream,71,8520,No,No
2025-05-23,Koramangala,Shampoo,106,27560,No,No
2025-05-23,Koramangala,Soft Drink,74,3330,No,No
2025-05-23,Koramangala,Toothpaste,171,16245,Yes,No
2025-05-23,Koramangala,Bread,86,3440,No,No
2025-05-23,Koramangala,Apple,62,8680,Yes,No
2025-05-23,HSR Layout,Tomato,223,7805,Yes,No
2025-05-23,HSR Layout,Chicken 1kg,64,16640,No,No
2025-05-23,HSR Layout,Biscuits,146,3650,No,No
2025-05-23,HSR Layout,Face Wash,74,16280,No,No
2025-05-23,HSR Layout,Maggi,77,1386,No,No
2025-05-23,HSR Layout,Toothpaste,135,12825,No,No
2025-05-23,HSR Layout,Curd,137,4795,No,No
2025-05-23,HSR Layout,Bread,50,2000,Yes,No
2025-05-23,HSR Layout,Shampoo,102,26520,No,No
2025-05-23,HSR Layout,Detergent,244,51240,Yes,No
2025-05-23,HSR Layout,Cheese,177,26550,No,No
2025-05-23,HSR Layout,Coffee,189,52920,No,No
2025-05-23,HSR Layout,Chocolate,64,1920,No,No
2025-05-23,HSR Layout,Tea Powder,104,14560,Yes,No
2025-05-23,HSR Layout,Eggs Pack,155,13950,No,No
2025-05-23,HSR Layout,Soap,119,5355,No,No
2025-05-23,Electronic City,Coffee,26,7280,No,No
2025-05-23,Electronic City,Face Wash,68,14960,No,No
2025-05-23,Electronic City,Chocolate,196,5880,No,No
2025-05-23,Electronic City,Soap,123,5535,No,No
2025-05-23,Electronic City,Chicken 1kg,87,22620,No,No
2025-05-23,Electronic City,Bread,249,9960,Yes,No
2025-05-23,Electronic City,Cheese,142,21300,No,No
2025-05-23,Electronic City,Soft Drink,46,2070,No,No
2025-05-23,Electronic City,Biscuits,135,3375,No,No
2025-05-23,Electronic City,Toothpaste,166,15770,No,No
2025-05-23,Indiranagar,Maggi,58,1044,No,No
2025-05-23,Indiranagar,Baby Wash,129,23220,No,No
2025-05-23,Indiranagar,Ice Cream,20,2400,No,No
2025-05-23,Indiranagar,Bread,167,6680,No,No
2025-05-23,Indiranagar,Tea Powder,107,14980,No,No
2025-05-23,Indiranagar,Juice,40,2400,No,No
2025-05-23,Indiranagar,Soft Drink,192,8640,No,No
2025-05-23,Indiranagar,Banana,105,5250,No,No
2025-05-23,Indiranagar,Eggs Pack,192,17280,No,No
2025-05-23,Indiranagar,Face Wash,250,55000,Yes,No
2025-05-23,Indiranagar,Milk 1L,99,5445,No,No
2025-05-23,Indiranagar,Soap,177,7965,No,No
2025-05-23,Whitefield,Butter,163,15485,No,No
2025-05-23,Whitefield,Maggi,209,3762,Yes,No
2025-05-23,Whitefield,Cooking Oil,139,25020,No,No
2025-05-23,Whitefield,Shampoo,85,22100,No,No
2025-05-23,Whitefield,Chips,104,2080,No,No
2025-05-23,Whitefield,Detergent,38,7980,No,No
2025-05-23,Whitefield,Curd,117,4095,No,No
2025-05-23,Whitefield,Soap,178,8010,No,No
2025-05-23,Whitefield,Tea Powder,252,35280,Yes,No
2025-05-23,Whitefield,Onion,149,4470,No,No
2025-05-23,Whitefield,Baby Wash,161,28980,No,No
2025-05-23,Whitefield,Chicken 1kg,45,11700,Yes,No
2025-05-23,Marathahalli,Rice 5kg,122,42700,Yes,No
2025-05-23,Marathahalli,Cheese,110,16500,No,No
2025-05-23,Marathahalli,Toothpaste,73,6935,No,No
2025-05-23,Marathahalli,Butter,147,13965,No,No
2025-05-23,Marathahalli,Onion,164,4920,No,No
2025-05-23,Marathahalli,Ice Cream,137,16440,No,No
2025-05-23,Marathahalli,Tea Powder,170,23800,No,No
2025-05-23,Marathahalli,Banana,173,8650,No,No
2025-05-23,Marathahalli,Detergent,35,7350,No,No
2025-05-23,Marathahalli,Paneer,166,18260,No,No
2025-05-23,Marathahalli,Bread,90,3600,No,No
2025-05-23,Marathahalli,Soft Drink,124,5580,No,No
2025-05-23,Marathahalli,Curd,197,6895,No,No
2025-05-23,Jayanagar,Cheese,29,4350,No,No
2025-05-23,Jayanagar,Potato,63,1764,Yes,No
2025-05-23,Jayanagar,Biscuits,76,1900,No,No
2025-05-23,Jayanagar,Ice Cream,41,4920,No,No
2025-05-23,Jayanagar,Face Wash,48,10560,Yes,No
2025-05-23,Jayanagar,Coffee,93,26040,Yes,No
2025-05-23,Jayanagar,Apple,192,26880,No,No
2025-05-23,Jayanagar,Chips,60,1200,No,No
2025-05-23,Jayanagar,Maggi,187,3366,No,No
2025-05-23,Jayanagar,Juice,132,7920,No,No
2025-05-24,BTM-2,Cooking Oil,184,33120,No,No
2025-05-24,BTM-2,Onion,81,2430,No,No
2025-05-24,BTM-2,Shampoo,46,11960,No,No
2025-05-24,BTM-2,Paneer,159,17490,No,No
2025-05-24,BTM-2,Rice 5kg,76,26600,No,No
2025-05-24,BTM-2,Soft Drink,150,6750,No,No
2025-05-24,BTM-2,Curd,25,875,No,No
2025-05-24,BTM-2,Biscuits,207,5175,No,No
2025-05-24,BTM-2,Chocolate,102,3060,No,No
2025-05-24,BTM-2,Tea Powder,215,30100,Yes,No
2025-05-24,BTM-2,Juice,172,10320,No,No
2025-05-24,Koramangala,Toothpaste,121,11495,No,No
2025-05-24,Koramangala,Chocolate,153,4590,Yes,No
2025-05-24,Koramangala,Curd,198,6930,Yes,No
2025-05-24,Koramangala,Baby Wash,225,40500,No,No
2025-05-24,Koramangala,Butter,138,13110,No,No
2025-05-24,Koramangala,Maggi,111,1998,No,No
2025-05-24,Koramangala,Chicken 1kg,62,16120,No,No
2025-05-24,Koramangala,Cooking Oil,138,24840,No,No
2025-05-24,Koramangala,Chips,211,4220,No,No
2025-05-24,Koramangala,Face Wash,237,52140,Yes,No
2025-05-24,Koramangala,Milk 1L,234,12870,No,No
2025-05-24,Koramangala,Tea Powder,122,17080,No,No
2025-05-24,Koramangala,Soft Drink,52,2340,No,No
2025-05-24,HSR Layout,Milk 1L,85,4675,No,No
2025-05-24,HSR Layout,Bread,136,5440,No,No
2025-05-24,HSR Layout,Cheese,118,17700,Yes,No
2025-05-24,HSR Layout,Biscuits,127,3175,No,No
2025-05-24,HSR Layout,Shampoo,100,26000,No,No
2025-05-24,HSR Layout,Juice,134,8040,No,No
2025-05-24,HSR Layout,Apple,169,23660,No,No
2025-05-24,HSR Layout,Baby Wash,198,35640,No,No
2025-05-24,HSR Layout,Face Wash,220,48400,No,No
2025-05-24,HSR Layout,Rice 5kg,140,49000,No,No
2025-05-24,HSR Layout,Coffee,123,34440,No,No
2025-05-24,HSR Layout,Maggi,219,3942,Yes,No
2025-05-24,HSR Layout,Ice Cream,204,24480,Yes,No
2025-05-24,HSR Layout,Paneer,119,13090,Yes,No
2025-05-24,Electronic City,Butter,158,15010,No,No
2025-05-24,Electronic City,Shampoo,129,33540,No,No
2025-05-24,Electronic City,Onion,111,3330,No,No
2025-05-24,Electronic City,Chips,147,2940,No,No
2025-05-24,Electronic City,Coffee,198,55440,No,No
2025-05-24,Electronic City,Biscuits,230,5750,No,No
2025-05-24,Electronic City,Tomato,196,6860,No,No
2025-05-24,Electronic City,Paneer,42,4620,Yes,No
2025-05-24,Electronic City,Milk 1L,157,8635,No,No
2025-05-24,Electronic City,Maggi,293,5274,Yes,No
2025-05-24,Electronic City,Curd,267,9345,Yes,No
2025-05-24,Electronic City,Detergent,145,30450,No,No
2025-05-24,Electronic City,Ice Cream,46,5520,Yes,No
2025-05-24,Electronic City,Apple,94,13160,No,No
2025-05-24,Electronic City,Soft Drink,211,9495,No,No
2025-05-24,Electronic City,Rice 5kg,196,68600,Yes,No
2025-05-24,Electronic City,Cheese,80,12000,Yes,No
2025-05-24,Indiranagar,Paneer,69,7590,No,No
2025-05-24,Indiranagar,Face Wash,216,47520,No,No
2025-05-24,Indiranagar,Apple,196,27440,Yes,No
2025-05-24,Indiranagar,Coffee,305,85400,Yes,No
2025-05-24,Indiranagar,Chips,235,4700,Yes,No
2025-05-24,Indiranagar,Baby Wash,60,10800,No,No
2025-05-24,Indiranagar,Eggs Pack,211,18990,No,No
2025-05-24,Indiranagar,Detergent,150,31500,No,No
2025-05-24,Indiranagar,Biscuits,300,7500,Yes,No
2025-05-24,Indiranagar,Maggi,92,1656,No,No
2025-05-24,Whitefield,Rice 5kg,194,67900,No,No
2025-05-24,Whitefield,Coffee,175,49000,No,No
2025-05-24,Whitefield,Tomato,183,6405,No,No
2025-05-24,Whitefield,Banana,144,7200,No,No
2025-05-24,Whitefield,Shampoo,157,40820,Yes,No
2025-05-24,Whitefield,Bread,85,3400,No,No
2025-05-24,Whitefield,Chocolate,31,930,No,No
2025-05-24,Whitefield,Soap,190,8550,No,No
2025-05-24,Whitefield,Onion,85,2550,No,No
2025-05-24,Whitefield,Cooking Oil,120,21600,Yes,No
2025-05-24,Whitefield,Milk 1L,240,13200,No,No
2025-05-24,Whitefield,Chips,175,3500,No,No
2025-05-24,Marathahalli,Banana,122,6100,No,No
2025-05-24,Marathahalli,Chips,204,4080,No,No
2025-05-24,Marathahalli,Eggs Pack,55,4950,No,No
2025-05-24,Marathahalli,Ice Cream,126,15120,No,No
2025-05-24,Marathahalli,Chicken 1kg,80,20800,Yes,No
2025-05-24,Marathahalli,Maggi,169,3042,No,No
2025-05-24,Marathahalli,Soap,186,8370,No,No
2025-05-24,Marathahalli,Curd,50,1750,No,No
2025-05-24,Marathahalli,Coffee,177,49560,No,No
2025-05-24,Marathahalli,Shampoo,90,23400,No,No
2025-05-24,Marathahalli,Cheese,175,26250,No,No
2025-05-24,Marathahalli,Baby Wash,214,38520,Yes,No
2025-05-24,Marathahalli,Milk 1L,102,5610,No,No
2025-05-24,Jayanagar,Eggs Pack,66,5940,No,No
2025-05-24,Jayanagar,Face Wash,86,18920,No,No
2025-05-24,Jayanagar,Bread,164,6560,No,No
2025-05-24,Jayanagar,Chocolate,237,7110,No,No
2025-05-24,Jayanagar,Biscuits,166,4150,No,No
2025-05-24,Jayanagar,Soap,56,2520,No,No
2025-05-24,Jayanagar,Coffee,63,17640,No,No
2025-05-24,Jayanagar,Rice 5kg,189,66150,No,No
2025-05-24,Jayanagar,Paneer,45,4950,No,No
2025-05-24,Jayanagar,Detergent,312,65520,Yes,No
2025-05-24,Jayanagar,Ice Cream,118,14160,No,No
2025-05-24,Jayanagar,Tomato,223,7805,No,No
2025-05-24,Jayanagar,Potato,54,1512,Yes,No
2025-05-24,Jayanagar,Chicken 1kg,157,40820,No,No
2025-05-24,Jayanagar,Curd,128,4480,No,No
2025-05-24,Jayanagar,Milk 1L,87,4785,No,No
2025-05-24,Jayanagar,Maggi,254,4572,Yes,No
2025-05-25,BTM-2,Rice 5kg,159,55650,Yes,No
2025-05-25,BTM-2,Face Wash,171,37620,No,No
2025-05-25,BTM-2,Coffee,182,50960,Yes,No
2025-05-25,BTM-2,Onion,52,1560,Yes,No
2025-05-25,BTM-2,Ice Cream,58,6960,No,No
2025-05-25,BTM-2,Juice,165,9900,No,No
2025-05-25,BTM-2,Tomato,142,4970,No,No
2025-05-25,BTM-2,Cheese,164,24600,No,No
2025-05-25,BTM-2,Curd,208,7280,Yes,No
2025-05-25,BTM-2,Butter,58,5510,Yes,No
2025-05-25,Koramangala,Chicken 1kg,270,70200,Yes,No
2025-05-25,Koramangala,Milk 1L,81,4455,No,No
2025-05-25,Koramangala,Cooking Oil,291,52380,Yes,No
2025-05-25,Koramangala,Juice,135,8100,No,No
2025-05-25,Koramangala,Onion,130,3900,No,No
2025-05-25,Koramangala,Paneer,183,20130,No,No
2025-05-25,Koramangala,Banana,175,8750,No,No
2025-05-25,Koramangala,Eggs Pack,218,19620,No,No
2025-05-25,Koramangala,Butter,141,13395,No,No
2025-05-25,Koramangala,Potato,80,2240,No,No
2025-05-25,Koramangala,Tea Powder,201,28140,No,No
2025-05-25,Koramangala,Biscuits,157,3925,Yes,No
2025-05-25,Koramangala,Ice Cream,92,11040,No,No
2025-05-25,Koramangala,Curd,190,6650,No,No
2025-05-25,Koramangala,Bread,93,3720,No,No
2025-05-25,Koramangala,Soap,87,3915,Yes,No
2025-05-25,Koramangala,Chips,205,4100,No,No
2025-05-25,HSR Layout,Rice 5kg,121,42350,No,No
2025-05-25,HSR Layout,Detergent,52,10920,No,No
2025-05-25,HSR Layout,Chocolate,34,1020,No,No
2025-05-25,HSR Layout,Chicken 1kg,184,47840,No,No
2025-05-25,HSR Layout,Eggs Pack,232,20880,No,No
2025-05-25,HSR Layout,Onion,286,8580,Yes,No
2025-05-25,HSR Layout,Chips,28,560,No,No
2025-05-25,HSR Layout,Bread,51,2040,No,No
2025-05-25,HSR Layout,Juice,85,5100,No,No
2025-05-25,HSR Layout,Cooking Oil,184,33120,No,No
2025-05-25,HSR Layout,Butter,154,14630,No,No
2025-05-25,HSR Layout,Milk 1L,132,7260,No,No
2025-05-25,HSR Layout,Biscuits,238,5950,No,No
2025-05-25,HSR Layout,Tea Powder,66,9240,No,No
2025-05-25,HSR Layout,Maggi,207,3726,No,No
2025-05-25,HSR Layout,Soft Drink,141,6345,Yes,No
2025-05-25,Electronic City,Soap,127,5715,No,No
2025-05-25,Electronic City,Chocolate,109,3270,Yes,No
2025-05-25,Electronic City,Butter,181,17195,No,No
2025-05-25,Electronic City,Milk 1L,135,7425,No,No
2025-05-25,Electronic City,Cheese,33,4950,Yes,No
2025-05-25,Electronic City,Baby Wash,224,40320,No,No
2025-05-25,Electronic City,Maggi,176,3168,No,No
2025-05-25,Electronic City,Apple,163,22820,No,No
2025-05-25,Electronic City,Juice,171,10260,No,No
2025-05-25,Electronic City,Cooking Oil,80,14400,No,No
2025-05-25,Electronic City,Onion,73,2190,No,No
2025-05-25,Electronic City,Detergent,104,21840,No,No
2025-05-25,Electronic City,Ice Cream,200,24000,No,No
2025-05-25,Electronic City,Tomato,194,6790,No,No
2025-05-25,Indiranagar,Tomato,32,1120,Yes,No
2025-05-25,Indiranagar,Juice,238,14280,No,No
2025-05-25,Indiranagar,Chicken 1kg,258,67080,Yes,No
2025-05-25,Indiranagar,Chocolate,300,9000,Yes,No
2025-05-25,Indiranagar,Cooking Oil,48,8640,Yes,No
2025-05-25,Indiranagar,Milk 1L,114,6270,No,No
2025-05-25,Indiranagar,Face Wash,236,51920,No,No
2025-05-25,Indiranagar,Tea Powder,38,5320,No,No
2025-05-25,Indiranagar,Rice 5kg,186,65100,No,No
2025-05-25,Indiranagar,Chips,132,2640,No,No
2025-05-25,Indiranagar,Ice Cream,75,9000,Yes,No
2025-05-25,Whitefield,Soap,103,4635,No,No
2025-05-25,Whitefield,Shampoo,97,25220,No,No
2025-05-25,Whitefield,Baby Wash,24,4320,No,No
2025-05-25,Whitefield,Tomato,262,9170,Yes,No
2025-05-25,Whitefield,Chocolate,63,1890,No,No
2025-05-25,Whitefield,Toothpaste,33,3135,No,No
2025-05-25,Whitefield,Butter,150,14250,No,No
2025-05-25,Whitefield,Detergent,218,45780,No,No
2025-05-25,Whitefield,Rice 5kg,128,44800,No,No
2025-05-25,Whitefield,Curd,88,3080,No,No
2025-05-25,Marathahalli,Biscuits,183,4575,No,No
2025-05-25,Marathahalli,Face Wash,105,23100,No,No
2025-05-25,Marathahalli,Chocolate,27,810,No,No
2025-05-25,Marathahalli,Soap,192,8640,No,No
2025-05-25,Marathahalli,Butter,122,11590,No,No
2025-05-25,Marathahalli,Soft Drink,68,3060,No,No
2025-05-25,Marathahalli,Tomato,27,945,No,No
2025-05-25,Marathahalli,Rice 5kg,312,109200,Yes,No
2025-05-25,Marathahalli,Curd,52,1820,No,No
2025-05-25,Marathahalli,Juice,91,5460,No,No
2025-05-25,Marathahalli,Toothpaste,288,27360,Yes,No
2025-05-25,Marathahalli,Chicken 1kg,199,51740,No,No
2025-05-25,Marathahalli,Onion,144,4320,No,No
2025-05-25,Jayanagar,Potato,24,672,No,No
2025-05-25,Jayanagar,Butter,275,26125,Yes,No
2025-05-25,Jayanagar,Chicken 1kg,42,10920,Yes,No
2025-05-25,Jayanagar,Chocolate,132,3960,No,No
2025-05-25,Jayanagar,Soap,88,3960,No,No
2025-05-25,Jayanagar,Cheese,104,15600,No,No
2025-05-25,Jayanagar,Cooking Oil,101,18180,Yes,No
2025-05-25,Jayanagar,Tea Powder,32,4480,No,No
2025-05-25,Jayanagar,Paneer,157,17270,No,No
2025-05-25,Jayanagar,Milk 1L,196,10780,No,No
2025-05-25,Jayanagar,Shampoo,61,15860,No,No
2025-05-25,Jayanagar,Coffee,197,55160,Yes,No
2025-05-25,Jayanagar,Soft Drink,161,7245,Yes,No
2025-05-25,Jayanagar,Curd,191,6685,Yes,No
2025-05-25,Jayanagar,Rice 5kg,260,91000,Yes,No
2025-05-25,Jayanagar,Tomato,141,4935,Yes,No
2025-05-25,Jayanagar,Eggs Pack,245,22050,Yes,No
2025-05-25,Jayanagar,Chips,165,3300,No,No
2025-05-26,BTM-2,Onion,164,4920,No,No
2025-05-26,BTM-2,Eggs Pack,77,6930,No,No
2025-05-26,BTM-2,Paneer,56,6160,No,No
2025-05-26,BTM-2,Butter,174,16530,No,No
2025-05-26,BTM-2,Biscuits,35,875,No,No
2025-05-26,BTM-2,Maggi,87,1566,Yes,No
2025-05-26,BTM-2,Potato,170,4760,No,No
2025-05-26,BTM-2,Face Wash,32,7040,No,No
2025-05-26,BTM-2,Soap,58,2610,No,No
2025-05-26,BTM-2,Ice Cream,187,22440,No,No
2025-05-26,BTM-2,Milk 1L,106,5830,No,No
2025-05-26,BTM-2,Detergent,196,41160,No,No
2025-05-26,BTM-2,Juice,194,11640,No,No
2025-05-26,BTM-2,Coffee,170,47600,Yes,No
2025-05-26,BTM-2,Tea Powder,57,7980,Yes,No
2025-05-26,BTM-2,Cheese,129,19350,No,No
2025-05-26,Koramangala,Rice 5kg,142,49700,No,No
2025-05-26,Koramangala,Toothpaste,252,23940,Yes,No
2025-05-26,Koramangala,Detergent,63,13230,Yes,No
2025-05-26,Koramangala,Bread,161,6440,Yes,No
2025-05-26,Koramangala,Tomato,55,1925,No,No
2025-05-26,Koramangala,Curd,148,5180,No,No
2025-05-26,Koramangala,Milk 1L,132,7260,Yes,No
2025-05-26,Koramangala,Soft Drink,57,2565,Yes,No
2025-05-26,Koramangala,Paneer,104,11440,Yes,No
2025-05-26,Koramangala,Potato,98,2744,Yes,No
2025-05-26,Koramangala,Cheese,34,5100,No,No
2025-05-26,Koramangala,Maggi,190,3420,No,No
2025-05-26,Koramangala,Juice,205,12300,Yes,No
2025-05-26,Koramangala,Chips,145,2900,No,No
2025-05-26,HSR Layout,Soft Drink,79,3555,Yes,No
2025-05-26,HSR Layout,Rice 5kg,153,53550,No,No
2025-05-26,HSR Layout,Tea Powder,96,13440,No,No
2025-05-26,HSR Layout,Biscuits,118,2950,Yes,No
2025-05-26,HSR Layout,Shampoo,107,27820,Yes,No
2025-05-26,HSR Layout,Maggi,190,3420,No,No
2025-05-26,HSR Layout,Baby Wash,93,16740,No,No
2025-05-26,HSR Layout,Potato,196,5488,No,No
2025-05-26,HSR Layout,Onion,191,5730,No,No
2025-05-26,HSR Layout,Apple,28,3920,No,No
2025-05-26,HSR Layout,Banana,239,11950,Yes,No
2025-05-26,HSR Layout,Curd,145,5075,No,No
2025-05-26,HSR Layout,Chips,192,3840,No,No
2025-05-26,Electronic City,Detergent,254,53340,Yes,No
2025-05-26,Electronic City,Coffee,48,13440,No,No
2025-05-26,Electronic City,Chocolate,52,1560,No,No
2025-05-26,Electronic City,Cooking Oil,44,7920,No,No
2025-05-26,Electronic City,Baby Wash,27,4860,No,No
2025-05-26,Electronic City,Potato,20,560,No,No
2025-05-26,Electronic City,Ice Cream,170,20400,No,No
2025-05-26,Electronic City,Shampoo,61,15860,No,No
2025-05-26,Electronic City,Milk 1L,31,1705,Yes,No
2025-05-26,Electronic City,Soft Drink,45,2025,No,No
2025-05-26,Electronic City,Face Wash,37,8140,Yes,No
2025-05-26,Electronic City,Cheese,62,9300,Yes,No
2025-05-26,Indiranagar,Eggs Pack,55,4950,No,No
2025-05-26,Indiranagar,Butter,241,22895,Yes,No
2025-05-26,Indiranagar,Milk 1L,81,4455,No,No
2025-05-26,Indiranagar,Cooking Oil,25,4500,No,No
2025-05-26,Indiranagar,Soap,141,6345,Yes,No
2025-05-26,Indiranagar,Baby Wash,158,28440,No,No
2025-05-26,Indiranagar,Coffee,198,55440,Yes,No
2025-05-26,Indiranagar,Soft Drink,140,6300,No,No
2025-05-26,Indiranagar,Bread,79,3160,No,No
2025-05-26,Indiranagar,Tomato,78,2730,No,No
2025-05-26,Indiranagar,Cheese,94,14100,No,No
2025-05-26,Indiranagar,Biscuits,29,725,No,No
2025-05-26,Indiranagar,Detergent,72,15120,No,No
2025-05-26,Indiranagar,Rice 5kg,102,35700,No,No
2025-05-26,Whitefield,Baby Wash,111,19980,No,No
2025-05-26,Whitefield,Curd,84,2940,No,No
2025-05-26,Whitefield,Chicken 1kg,139,36140,No,No
2025-05-26,Whitefield,Butter,125,11875,No,No
2025-05-26,Whitefield,Coffee,115,32200,No,No
2025-05-26,Whitefield,Shampoo,198,51480,No,No
2025-05-26,Whitefield,Soft Drink,125,5625,No,No
2025-05-26,Whitefield,Eggs Pack,42,3780,Yes,No
2025-05-26,Whitefield,Banana,123,6150,Yes,No
2025-05-26,Whitefield,Ice Cream,153,18360,No,No
2025-05-26,Whitefield,Biscuits,195,4875,No,No
2025-05-26,Whitefield,Apple,106,14840,Yes,No
2025-05-26,Whitefield,Face Wash,198,43560,No,No
2025-05-26,Marathahalli,Butter,77,7315,No,No
2025-05-26,Marathahalli,Baby Wash,199,35820,No,No
2025-05-26,Marathahalli,Bread,24,960,No,No
2025-05-26,Marathahalli,Paneer,241,26510,Yes,No
2025-05-26,Marathahalli,Eggs Pack,107,9630,Yes,No
2025-05-26,Marathahalli,Apple,211,29540,Yes,No
2025-05-26,Marathahalli,Chips,175,3500,Yes,No
2025-05-26,Marathahalli,Rice 5kg,245,85750,Yes,No
2025-05-26,Marathahalli,Chicken 1kg,100,26000,No,No
2025-05-26,Marathahalli,Soap,149,6705,No,No
2025-05-26,Marathahalli,Face Wash,117,25740,No,No
2025-05-26,Marathahalli,Ice Cream,211,25320,Yes,No
2025-05-26,Marathahalli,Coffee,137,38360,No,No
2025-05-26,Marathahalli,Juice,183,10980,No,No
2025-05-26,Marathahalli,Detergent,77,16170,No,No
2025-05-26,Marathahalli,Shampoo,170,44200,No,No
2025-05-26,Marathahalli,Onion,193,5790,No,No
2025-05-26,Jayanagar,Baby Wash,107,19260,No,No
2025-05-26,Jayanagar,Curd,74,2590,No,No
2025-05-26,Jayanagar,Toothpaste,127,12065,No,No
2025-05-26,Jayanagar,Chips,120,2400,No,No
2025-05-26,Jayanagar,Biscuits,122,3050,Yes,No
2025-05-26,Jayanagar,Cooking Oil,199,35820,No,No
2025-05-26,Jayanagar,Chicken 1kg,74,19240,Yes,No
2025-05-26,Jayanagar,Tea Powder,141,19740,No,No
2025-05-26,Jayanagar,Ice Cream,209,25080,Yes,No
2025-05-26,Jayanagar,Tomato,254,8890,Yes,No
2025-05-26,Jayanagar,Soap,24,1080,No,No
2025-05-26,Jayanagar,Detergent,180,37800,No,No
2025-05-26,Jayanagar,Onion,42,1260,No,No
2025-05-27,BTM-2,Detergent,32,6720,Yes,No
2025-05-27,BTM-2,Eggs Pack,59,5310,No,No
2025-05-27,BTM-2,Onion,226,6780,Yes,No
